File# ACenX ACenY FCenX FCenY Time[MJD] Raw_Flux Bkg_Flux Res_Flux
16578816_0003 68.0110993977184 189.69704616286074 67.91416877186161 189.80758497822123 53726.6688128 1071.1388364218178 15.311695470407155 1055.8271409514107
16578816_0003 67.87914080298637 189.70127700833547 67.82423992639612 189.8093120393049 53726.6688359 1026.2325282397835 -9.24513431137843 1035.477662551162
16578816_0004 536.1508078604301 183.82591045823347 67.82423992639612 189.8093120393049 53726.6691739 1026.2325282397835 -9.24513431137843 1035.477662551162
16578816_0004 536.2795869407463 183.81536765356026 67.82423992639612 189.8093120393049 53726.669197 1026.2325282397835 -9.24513431137843 1035.477662551162
16578816_0005 193.3241490272615 189.6715437436439 193.28999226094592 189.75912441397176 53726.6695166 1063.0117450625 14.617743708391856 1048.3940013541082
16578816_0005 193.22300370670322 189.65954249192828 193.21437140655053 189.74365470711157 53726.6695396 1032.636393029301 -14.448860646670841 1047.085253675972
16578816_0006 537.0714515824543 53.21063647507574 193.21437140655053 189.74365470711157 53726.6698731 1032.636393029301 -14.448860646670841 1047.085253675972
16578816_0006 537.192489712325 53.16168850448046 193.21437140655053 189.74365470711157 53726.6698961 1032.636393029301 -14.448860646670841 1047.085253675972
16578816_0007 193.12210168165691 63.72264808293566 193.17296734560705 63.76449835902551 53726.6702156 1069.987632894567 18.318000273768313 1051.6696326207987
16578816_0007 193.0430148660603 63.71911718212411 193.1321383735154 63.76071032413229 53726.6702386 1047.5552310206713 -12.458378000953486 1060.0136090216247
16578816_0008 402.10424700744534 54.24029394072874 193.1321383735154 63.76071032413229 53726.6705304 1047.5552310206713 -12.458378000953486 1060.0136090216247
16578816_0008 402.25981104954525 54.24038545606556 193.1321383735154 63.76071032413229 53726.6705536 1047.5552310206713 -12.458378000953486 1060.0136090216247
16578816_0009 67.34817873320624 64.01458006016593 67.25548340491291 64.09267419136876 53726.670873 1083.3715467294178 17.153008099960026 1066.2185386294577
16578816_0009 67.14794682932376 64.03047864923327 67.2125410027076 64.09577249906488 53726.6708962 1058.8623357051722 -5.588748061847746 1064.45108376702
16579072_0000 468.1149187450679 118.60200161635937 67.2125410027076 64.09577249906488 53740.8467897 1058.8623357051722 -5.588748061847746 1064.45108376702
16579072_0000 468.1149187450679 118.60200161635937 67.2125410027076 64.09577249906488 53740.8468128 1058.8623357051722 -5.588748061847746 1064.45108376702
16579072_0001 130.37190685671624 127.18861830773258 130.19284498561439 127.14809062147485 53740.8471508 1075.0923539292905 13.84288723694353 1061.249466692347
16579072_0001 130.23631636941468 127.19585730141458 130.14610283797344 127.13584383381898 53740.847174 1062.248922249239 157.9464976199805 904.3024246292586
16579072_0002 401.86295540465005 182.59959070025556 130.14610283797344 127.13584383381898 53740.8474887 1062.248922249239 157.9464976199805 904.3024246292586
16579072_0002 401.9337729835854 182.62958038082343 130.14610283797344 127.13584383381898 53740.8475119 1062.248922249239 157.9464976199805 904.3024246292586
16579072_0003 67.71410739548372 190.02616174274817 67.6074671861184 190.02565956066252 53740.8478313 1081.1367676510756 16.476820936389284 1064.6599467146864
16579072_0003 67.6080185347421 190.02456608193725 67.43551056369535 190.03118701053936 53740.8478545 1054.5854590021643 -6.035915666665254 1060.6213746688295
16579072_0004 535.934616301859 184.1473206131586 67.43551056369535 190.03118701053936 53740.8481925 1054.5854590021643 -6.035915666665254 1060.6213746688295
16579072_0004 536.0774840593608 184.15321620504787 67.43551056369535 190.03118701053936 53740.8482156 1054.5854590021643 -6.035915666665254 1060.6213746688295
16579072_0005 193.41278590615377 190.03125909637942 193.1696870838871 190.05822799406388 53740.848535 1085.21130528032 16.055590040403946 1069.155715239916
16579072_0005 193.274529530897 190.0320542023031 193.1133150761433 190.04392068742416 53740.8485582 1053.9560055078277 -4.30838739453504 1058.2643929023627
16579072_0006 536.6168436034156 53.54604467245781 193.1133150761433 190.04392068742416 53740.8488915 1053.9560055078277 -4.30838739453504 1058.2643929023627
16579072_0006 536.6968321529788 53.50942289140522 193.1133150761433 190.04392068742416 53740.8489146 1053.9560055078277 -4.30838739453504 1058.2643929023627
16579072_0007 193.18513176554154 64.1012380291199 193.0664195452227 64.06533871909997 53740.8492341 1101.3272275280315 14.166002693408148 1087.1612248346232
16579072_0007 193.08685754898795 64.08591311122899 193.01375977794444 64.06314374039972 53740.8492573 1082.1784920123741 -4.884634578147794 1087.063126590522
