AORKEY,Target Coordinates,DateObs,Mission,Read Mode,Cycling DPattern,DScale,DPosition,FTime (sec),Time (MJD),Flux (mJy),Error (mJy),Spread (%),Outliers Rejected
40746496,"105.07514881, -5.3671606",2010-11-25T17:37:33.574,WARM,SUB,NO,medium,4,0.02,55525.7344164,3053.462871366523,17.831772129890464,0.583985228610629,0
40746752,"61.33441015,  22.0089044",2010-10-12T07:59:57.882,WARM,SUB,NO,medium,4,0.02,55481.3333088,5021.7009149868945,98.49448712026302,1.9613770072668708,0
40747008,"221.54533237, -21.175961",2011-04-23T11:57:12.419,WARM,SUB,NO,medium,4,0.02,55674.4980604,2850.6877271846374,44.881653728939675,1.574414949099499,0
40747520,"310.79591661,  66.657446",2010-09-20T03:57:25.207,WARM,SUB,NO,medium,4,0.02,55459.1648751,2905.310724862921,54.58932715180867,1.878949700100815,0
40747776,"67.00326389,  21.6199034",2010-10-27T07:40:00.961,WARM,SUB,NO,medium,4,0.02,55496.3194556,2765.150965432833,93.0053361703739,3.3634813192130957,0
40748032,"153.07361848, -3.7456649",2011-01-19T07:13:34.984,WARM,SUB,NO,medium,4,0.02,55580.3010993,3401.404359736405,29.200459745472834,0.8584824577497676,0
40749056,"26.23260459,  20.0831489",2010-10-01T16:43:05.479,WARM,SUB,NO,medium,4,0.02,55470.6965912,4146.495134503877,60.127562416236046,1.4500815861545737,0
40749312,"53.30620994,  46.2573734",2010-10-09T03:06:23.451,WARM,SUB,NO,medium,4,0.02,55478.1294381,1259.1784628375578,33.12562761163641,2.630733338385397,0
40749568,"187.70889913,  53.076607",2011-01-12T04:47:24.513,WARM,SUB,NO,medium,4,0.02,55573.1995893,3421.703186664799,26.77976460120525,0.7826442897084831,0
40751616,"27.72681296, -50.2061371",2010-09-07T08:44:53.430,WARM,SUB,NO,medium,4,0.02,55446.3645073,2075.7471440518784,25.29404312578712,1.2185512671072694,0
40751872,"88.92984257, -38.1045162",2010-11-23T00:02:37.542,WARM,SUB,NO,medium,4,0.02,55523.0018234,1049.055876454642,38.45691147298858,3.665859210755905,0
40752640,"295.46655493,  50.517523",2010-09-01T17:18:12.486,WARM,SUB,NO,medium,4,0.02,55440.7209778,4182.086935748724,0.0,0.0,0
40752896,"144.99085373,  35.335957",2010-12-23T13:34:42.597,WARM,SUB,NO,medium,4,0.02,55553.5657708,1678.705251839178,6.820739586835101,0.40630954000783315,0
40753152,"31.14651662, -54.8816800",2010-09-07T08:37:06.442,WARM,SUB,NO,medium,4,0.02,55446.3591023,2123.8833717115835,71.42496402975682,3.3629419101387503,0
40753920,"130.23456272,  19.580342",2011-01-20T10:43:46.665,WARM,SUB,NO,medium,4,0.02,55581.4470679,959.6023305625388,36.55936806563925,3.809845693497575,0
40754176,"159.58277916,  60.124537",2010-12-19T21:31:47.053,WARM,SUB,NO,medium,4,0.02,55549.8970724,1770.6240236548738,29.686835714878068,1.6766312508061036,0
40755456,"96.54272489,  18.7568846",2010-11-25T12:04:27.032,WARM,SUB,NO,medium,4,0.02,55525.5030907,5852.279995534004,44.92139886375446,0.767587998148327,0
40755968,"166.44233064,  50.172461",2011-01-04T22:12:21.595,WARM,SUB,NO,medium,4,0.02,55565.9252499,1519.2355784007118,54.85622720239129,3.6107782086131786,0
40756480,"225.77548471, -41.992559",2010-10-07T05:50:51.196,WARM,SUB,NO,medium,4,0.02,55476.2436481,1405.2210236346034,40.5313396563663,2.88433911638555,0
40756736,"208.65976761, -34.597538",2011-04-19T15:18:44.946,WARM,SUB,NO,medium,4,0.02,55670.6380202,1522.1559633357965,46.31693073844855,3.042850526101494,0
40756992,"123.06016207,  51.907089",2010-12-19T19:03:31.893,WARM,SUB,NO,medium,4,0.1,55549.7941191,535.7540838485155,15.20089070304276,2.837288816139162,0
40757248,"122.23478679,  32.819833",2010-12-19T18:47:31.874,WARM,SUB,NO,medium,4,0.02,55549.7830078,994.7751657357833,66.72983928292392,6.708032285221691,0
40757504,"214.81783192,  13.004301",2011-04-08T13:29:10.015,WARM,SUB,NO,medium,4,0.02,55659.5619215,4947.57228746551,41.20207396042224,0.8327735617892064,0
40758016,"137.21279393,  33.882218",2010-12-19T17:18:04.002,WARM,SUB,NO,medium,4,0.02,55549.7208797,4432.5895642320165,50.626456167000946,1.1421417533335823,0
40758528,"188.39258008,  24.282984",2011-03-12T22:00:47.935,WARM,SUB,NO,medium,4,0.02,55632.9172215,1221.6406503772923,32.60676807967167,2.6690965194716934,0
40759040,"343.66254758, -15.820791",2011-01-02T23:43:24.639,WARM,SUB,NO,medium,4,0.02,55563.9884796,16520.552311679956,1188.8984653866282,7.196481346123533,0
40759296,"299.63743414, -54.936891",2010-10-26T23:41:42.074,WARM,SUB,NO,medium,4,0.02,55495.9872925,1208.013971358138,56.19959789363487,4.652230787567064,0
40760064,"314.99871715, -36.129639",2010-11-23T21:40:11.486,WARM,SUB,NO,medium,4,0.02,55523.9029107,2749.518155540814,36.94960470702618,1.343857454898617,0
40760320,"233.9876532,  54.6304865",2010-09-19T00:51:57.824,WARM,SUB,NO,medium,4,0.02,55458.0360859,1777.1096030065967,15.081769982635786,0.8486685321557965,0
40760832,"102.92675544, -36.230270",2010-12-01T23:10:46.511,WARM,SUB,NO,medium,4,0.02,55531.9658161,1898.8990790254925,56.2823396649553,2.963945808738776,0
40761088,"304.11020077, -35.198465",2010-11-25T11:41:03.147,WARM,SUB,NO,medium,4,0.02,55525.486842,1811.6995678547098,38.15286747243258,2.1059158013494805,0
40761344,"39.60347991, -37.9905442",2010-09-29T08:58:34.346,WARM,SUB,NO,medium,4,0.02,55468.3740086,2320.6655910196587,87.13200469641986,3.7546126867049217,0
40761600,"296.39835416,  30.010217",2010-11-16T07:39:02.138,WARM,SUB,NO,medium,4,0.02,55516.3187747,1113.9579533506821,39.43715627396245,3.54027332497956,0
40761856,"291.38413815,  66.793926",2010-09-19T01:49:31.503,WARM,SUB,NO,medium,4,0.1,55458.0760591,212.21492731054798,10.357450825431862,4.880641977779031,0
40762112,"6.03740227, -62.18455363",2010-09-02T06:09:08.409,WARM,SUB,NO,medium,4,0.1,55441.2563473,393.8109880817211,15.665737491609026,3.9779838464939363,0
40762624,"171.09067601, -5.9099849",2011-02-04T18:47:33.985,WARM,SUB,NO,medium,4,0.02,55596.7830322,1699.8051266001642,32.951975030591115,1.938573693826859,0
40763136,"335.56752524, -54.560612",2010-11-28T23:47:29.277,WARM,SUB,NO,medium,4,0.02,55528.9913111,1817.490491945434,0.0,0.0,0
40763392,"359.80708228, -26.048746",2011-01-03T01:58:47.574,WARM,SUB,NO,medium,4,0.02,55564.0824951,1117.567947270922,83.26511415222694,7.450563910280232,0
40763648,"67.66203826,  15.6918784",2010-10-19T07:05:49.079,WARM,SUB,NO,medium,4,0.02,55488.2957069,3195.123680945388,130.94075359976495,4.098143504761655,0
40763904,"41.68793387, -21.6395226",2010-10-10T05:30:12.852,WARM,SUB,NO,medium,4,0.02,55479.2293154,1844.886878046626,54.44890943451265,2.951341357696868,0
40764160,"271.59882968, -36.019785",2010-10-26T23:59:27.885,WARM,SUB,NO,medium,4,0.02,55495.9996283,4748.443405452458,102.57557247857397,2.160193640736885,0
40764416,"114.99720226, -3.5975072",2010-12-15T13:15:40.223,WARM,SUB,NO,medium,4,0.02,55545.5525489,3294.9335725096316,45.19721505016,1.3717185507850744,0
40764672,"81.91396815, -60.4159957",2010-09-25T21:13:37.346,WARM,SUB,NO,medium,4,0.02,55464.88446,2490.067275146459,61.96732572707483,2.4885803827701833,0
40765184,"314.96186694,  16.824340",2010-12-12T23:49:58.157,WARM,SUB,NO,medium,4,0.02,55542.9930342,1602.7104532042345,33.19959471354292,2.0714655380931912,0
40765440,"328.79747571, -61.886609",2010-12-01T23:54:19.292,WARM,SUB,NO,medium,4,0.02,55531.9960566,3195.149409212828,70.63702167034691,2.2107580154678708,0
40765696,"139.04719823,  54.021857",2010-12-17T13:40:53.030,WARM,SUB,NO,medium,4,0.02,55547.5700582,5568.488794372917,55.1883000358142,0.9910821781949748,0
40765952,"339.96152827,  4.1161154",2011-01-02T22:45:59.842,WARM,SUB,NO,medium,4,0.02,55563.9486093,1167.4499122523657,52.21832118708606,4.472853236704695,0
40766208,"164.12833052,  7.3884746",2011-01-22T03:41:22.892,WARM,SUB,NO,medium,4,0.02,55583.1537372,2438.3607640887453,50.19273019995576,2.058462018384453,0
40766976,"5.81650891, -33.1675261",2010-09-07T08:57:03.429,WARM,SUB,NO,medium,4,0.02,55446.3729564,1232.8074259689301,42.687899627813344,3.4626575674836326,0
40767232,"144.86688048,  35.243079",2010-12-23T13:33:28.773,WARM,SUB,NO,medium,4,0.02,55553.5649164,1525.9217001026632,43.08659361964481,2.8236438092954548,0
40768256,"70.89764881,  27.6874026",2010-10-27T07:01:15.694,WARM,SUB,NO,medium,4,0.02,55496.2925428,1519.73554207245,81.08616864787555,5.3355446657053935,0
